timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688251536725,607,Create User,200,OK,DB 2-3,text,true,,250,418,33,354,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,607,0,229
1688251536746,593,Create User,200,OK,DB 2-4,text,true,,250,418,33,358,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,593,0,203
1688251536766,582,Create User,200,OK,DB 2-5,text,true,,250,418,34,363,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,582,0,201
1688251536825,525,Create User,200,OK,DB 2-8,text,true,,250,418,34,363,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,525,0,201
1688251536806,549,Create User,200,OK,DB 2-7,text,true,,250,418,34,366,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,549,0,201
1688251536705,654,Create User,200,OK,DB 2-2,text,true,,250,418,34,367,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,654,0,252
1688251536687,674,Create User,200,OK,DB 2-1,text,true,,250,418,34,369,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,674,0,263
1688251536845,520,Create User,200,OK,DB 2-9,text,true,,250,418,34,370,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,520,0,196
1688251536787,578,Create User,200,OK,DB 2-6,text,true,,250,418,34,370,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,578,0,196
1688251536905,493,Create User,200,OK,DB 2-12,text,true,,250,418,36,386,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,493,0,200
1688251536866,535,Create User,200,OK,DB 2-10,text,true,,250,418,36,387,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,535,0,215
1688251536886,519,Create User,200,OK,DB 2-11,text,true,,250,418,36,389,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,519,0,202
1688251536967,452,Create User,200,OK,DB 2-15,text,true,,250,418,37,396,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,452,0,198
1688251536925,495,Create User,200,OK,DB 2-13,text,true,,250,418,37,396,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,495,0,215
1688251536945,479,Create User,200,OK,DB 2-14,text,true,,250,418,37,399,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,479,0,211
1688251536987,469,Create User,200,OK,DB 2-16,text,true,,250,418,39,414,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,469,0,210
1688251537006,464,Create User,200,OK,DB 2-17,text,true,,250,418,40,421,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,464,0,210
1688251537026,445,Create User,200,OK,DB 2-18,text,true,,250,418,40,421,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,445,0,202
1688251537046,445,Create User,200,OK,DB 2-19,text,true,,250,418,41,432,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,445,0,201
1688251537067,476,Create User,200,OK,DB 2-20,text,true,,250,418,43,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,476,0,209
1688251537087,484,Create User,200,OK,DB 2-21,text,true,,250,418,45,452,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,484,0,207
1688251537334,459,Create Magazine,200,OK,DB 2-3,text,true,,255,358,50,479,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,459,0,0
1688251537126,673,Create User,200,OK,DB 2-23,text,true,,250,418,50,479,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,673,0,206
1688251537346,455,Create Magazine,200,OK,DB 2-4,text,true,,255,358,50,479,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,455,0,0
1688251537350,544,Create Magazine,200,OK,DB 2-5,text,true,,255,358,50,477,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,544,0,0
1688251537351,546,Create Magazine,200,OK,DB 2-8,text,true,,255,358,50,477,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,546,0,0
1688251537357,545,Create Magazine,200,OK,DB 2-7,text,true,,255,358,50,477,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,545,0,0
1688251537187,786,Create User,200,OK,DB 2-26,text,true,,250,418,50,476,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,786,0,201
1688251537206,767,Create User,200,OK,DB 2-27,text,true,,250,418,50,476,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,767,0,198
1688251537399,577,Create Magazine,200,OK,DB 2-12,text,true,,255,358,50,476,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,577,0,0
1688251537420,561,Create Magazine,200,OK,DB 2-15,text,true,,255,358,50,476,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,561,0,0
1688251537406,577,Create Magazine,200,OK,DB 2-11,text,true,,255,358,50,476,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,577,0,0
1688251537402,583,Create Magazine,200,OK,DB 2-10,text,true,,255,358,50,476,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,583,0,0
1688251537421,569,Create Magazine,200,OK,DB 2-13,text,true,,255,358,50,476,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,569,0,0
1688251537426,587,Create Magazine,200,OK,DB 2-14,text,true,,255,358,50,475,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,587,0,0
1688251537226,787,Create User,200,OK,DB 2-28,text,true,,250,418,50,475,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,787,0,209
1688251537247,774,Create User,200,OK,DB 2-29,text,true,,250,418,50,475,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,774,0,211
1688251537471,551,Create Magazine,200,OK,DB 2-17,text,true,,255,358,50,475,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,551,0,0
1688251537456,569,Create Magazine,200,OK,DB 2-16,text,true,,255,358,50,475,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,569,0,0
1688251537267,758,Create User,200,OK,DB 2-30,text,true,,250,418,50,475,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,758,0,203
1688251537472,554,Create Magazine,200,OK,DB 2-18,text,true,,255,358,50,475,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,554,0,0
1688251537306,765,Create User,200,OK,DB 2-32,text,true,,250,418,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,765,0,198
1688251537491,585,Create Magazine,200,OK,DB 2-19,text,true,,255,358,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,585,0,0
1688251537367,711,Create User,200,OK,DB 2-35,text,true,,250,418,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,711,0,199
1688251537286,797,Create User,200,OK,DB 2-31,text,true,,250,418,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,797,0,217
1688251537572,511,Create Magazine,200,OK,DB 2-21,text,true,,255,358,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,511,0,0
1688251537326,762,Create User,200,OK,DB 2-33,text,true,,250,418,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,762,0,210
1688251537389,699,Create User,200,OK,DB 2-36,text,true,,250,418,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,699,0,205
1688251537803,293,Create Subscription,200,OK,DB 2-4,text,true,,259,445,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,293,0,0
1688251537467,631,Create User,200,OK,DB 2-40,text,true,,250,418,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,631,0,200
1688251537794,304,Create Subscription,200,OK,DB 2-3,text,true,,259,445,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,304,0,0
1688251537426,676,Create User,200,OK,DB 2-38,text,true,,250,418,50,474,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,676,0,207
1688251537506,655,Create User,200,OK,DB 2-42,text,true,,250,418,50,472,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,655,0,212
1688251537526,646,Create User,200,OK,DB 2-43,text,true,,250,418,50,472,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,646,0,214
1688251537567,670,Create User,200,OK,DB 2-45,text,true,,250,418,50,471,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,670,0,206
1688251537606,638,Create User,200,OK,DB 2-47,text,true,,250,418,50,471,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,638,0,207
1688251537897,350,Create Subscription,200,OK,DB 2-8,text,true,,259,445,50,471,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,350,0,0
1688251537902,351,Create Subscription,200,OK,DB 2-7,text,true,,259,445,50,471,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,351,0,0
1688251537106,1150,Create User,200,OK,DB 2-22,text,true,,250,418,50,471,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1150,0,206
1688251537894,364,Create Subscription,200,OK,DB 2-5,text,true,,259,445,50,471,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,364,0,0
1688251537647,645,Create User,200,OK,DB 2-49,text,true,,250,418,50,467,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,645,0,198
1688251537627,673,Create User,200,OK,DB 2-48,text,true,,250,418,50,467,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,673,0,212
1688251538096,204,"Get Subscriptions ""/""",200,OK,DB 2-4,text,true,,720,157,50,467,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/,204,0,0
