timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688248716093,406,/static,200,OK,Static 1-42,text,true,,720,163,178,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,406,utf-8,1,0,DESKTOP-JMD9GU4,0,206
1688248716101,399,/static,200,OK,Static 1-45,text,true,,720,163,178,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,399,utf-8,1,0,DESKTOP-JMD9GU4,0,198
1688248716044,461,/static,200,OK,Static 1-26,text,true,,720,163,178,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,461,utf-8,1,0,DESKTOP-JMD9GU4,0,258
1688248716000,505,/static,200,OK,Static 1-11,text,true,,720,163,178,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,505,utf-8,1,0,DESKTOP-JMD9GU4,0,305
1688248716057,448,/static,200,OK,Static 1-30,text,true,,720,163,178,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,448,utf-8,1,0,DESKTOP-JMD9GU4,0,245
1688248715989,518,/static,200,OK,Static 1-7,text,true,,720,163,180,269,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,518,utf-8,1,0,DESKTOP-JMD9GU4,0,316
1688248715980,528,/static,200,OK,Static 1-4,text,true,,720,163,180,269,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,527,utf-8,1,0,DESKTOP-JMD9GU4,0,325
1688248716018,490,/static,200,OK,Static 1-17,text,true,,720,163,180,269,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,489,utf-8,1,0,DESKTOP-JMD9GU4,0,287
1688248716087,420,/static,200,OK,Static 1-40,text,true,,720,163,180,269,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,420,utf-8,1,0,DESKTOP-JMD9GU4,0,215
1688248715994,517,/static,200,OK,Static 1-9,text,true,,720,163,182,272,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,517,utf-8,1,0,DESKTOP-JMD9GU4,0,311
1688248716110,401,/static,200,OK,Static 1-48,text,true,,720,163,182,272,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,401,utf-8,1,0,DESKTOP-JMD9GU4,0,199
1688248716011,501,/static,200,OK,Static 1-15,text,true,,720,163,182,272,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,501,utf-8,1,0,DESKTOP-JMD9GU4,0,294
1688248716084,429,/static,200,OK,Static 1-39,text,true,,720,163,182,272,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,429,utf-8,1,0,DESKTOP-JMD9GU4,0,221
1688248716072,442,/static,200,OK,Static 1-35,text,true,,720,163,183,274,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,442,utf-8,1,0,DESKTOP-JMD9GU4,0,233
1688248716048,468,/static,200,OK,Static 1-27,text,true,,720,163,183,275,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,468,utf-8,1,0,DESKTOP-JMD9GU4,0,260
1688248715992,525,/static,200,OK,Static 1-8,text,true,,720,163,184,276,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,525,utf-8,1,0,DESKTOP-JMD9GU4,0,317
1688248716009,510,/static,200,OK,Static 1-14,text,true,,720,163,184,276,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,510,utf-8,1,0,DESKTOP-JMD9GU4,0,300
1688248715971,548,/static,200,OK,Static 1-1,text,true,,720,163,184,276,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,548,utf-8,1,0,DESKTOP-JMD9GU4,0,338
1688248716060,460,/static,200,OK,Static 1-31,text,true,,720,163,185,276,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,460,utf-8,1,0,DESKTOP-JMD9GU4,0,249
1688248716026,496,/static,200,OK,Static 1-20,text,true,,720,163,185,276,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,496,utf-8,1,0,DESKTOP-JMD9GU4,0,285
1688248716066,457,/static,200,OK,Static 1-33,text,true,,720,163,185,277,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,456,utf-8,1,0,DESKTOP-JMD9GU4,0,243
1688248716128,398,/static,200,OK,Static 1-54,text,true,,720,163,185,277,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,398,utf-8,1,0,DESKTOP-JMD9GU4,0,196
1688248716015,511,/static,200,OK,Static 1-16,text,true,,720,163,185,277,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,511,utf-8,1,0,DESKTOP-JMD9GU4,0,299
1688248716030,496,/static,200,OK,Static 1-21,text,true,,720,163,185,277,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,496,utf-8,1,0,DESKTOP-JMD9GU4,0,283
1688248716053,473,/static,200,OK,Static 1-29,text,true,,720,163,185,277,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,473,utf-8,1,0,DESKTOP-JMD9GU4,0,260
1688248716035,491,/static,200,OK,Static 1-23,text,true,,720,163,185,277,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,491,utf-8,1,0,DESKTOP-JMD9GU4,0,278
1688248716069,457,/static,200,OK,Static 1-34,text,true,,720,163,185,277,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,457,utf-8,1,0,DESKTOP-JMD9GU4,0,244
1688248716105,421,/static,200,OK,Static 1-46,text,true,,720,163,185,276,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,421,utf-8,1,0,DESKTOP-JMD9GU4,0,210
1688248715997,529,/static,200,OK,Static 1-10,text,true,,720,163,185,276,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,529,utf-8,1,0,DESKTOP-JMD9GU4,0,317
1688248716080,449,/static,200,OK,Static 1-38,text,true,,720,163,188,279,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,449,utf-8,1,0,DESKTOP-JMD9GU4,0,231
1688248716062,467,/static,200,OK,Static 1-32,text,true,,720,163,188,279,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,467,utf-8,1,0,DESKTOP-JMD9GU4,0,249
1688248715985,547,/static,200,OK,Static 1-6,text,true,,720,163,188,280,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,546,utf-8,1,0,DESKTOP-JMD9GU4,0,331
1688248716075,457,/static,200,OK,Static 1-36,text,true,,720,163,189,281,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,457,utf-8,1,0,DESKTOP-JMD9GU4,0,236
1688248716035,497,/static,200,OK,Static 1-22,text,true,,720,163,189,281,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,497,utf-8,1,0,DESKTOP-JMD9GU4,0,281
1688248716042,492,/static,200,OK,Static 1-25,text,true,,720,163,189,282,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,492,utf-8,1,0,DESKTOP-JMD9GU4,0,275
1688248716098,436,/static,200,OK,Static 1-44,text,true,,720,163,189,282,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,436,utf-8,1,0,DESKTOP-JMD9GU4,0,217
1688248716096,440,/static,200,OK,Static 1-43,text,true,,720,163,190,283,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,440,utf-8,1,0,DESKTOP-JMD9GU4,0,217
1688248716039,500,/static,200,OK,Static 1-24,text,true,,720,163,191,285,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,500,utf-8,1,0,DESKTOP-JMD9GU4,0,278
1688248716089,450,/static,200,OK,Static 1-41,text,true,,720,163,191,285,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,450,utf-8,1,0,DESKTOP-JMD9GU4,0,228
1688248715982,559,/static,200,OK,Static 1-5,text,true,,720,163,191,285,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,559,utf-8,1,0,DESKTOP-JMD9GU4,0,333
1688248716123,420,/static,200,OK,Static 1-52,text,true,,720,163,192,287,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,420,utf-8,1,0,DESKTOP-JMD9GU4,0,206
1688248716078,467,/static,200,OK,Static 1-37,text,true,,720,163,192,287,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,467,utf-8,1,0,DESKTOP-JMD9GU4,0,241
1688248716137,408,/static,200,OK,Static 1-57,text,true,,720,163,192,287,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,408,utf-8,1,0,DESKTOP-JMD9GU4,0,195
1688248716150,399,/static,200,OK,Static 1-61,text,true,,720,163,194,288,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,399,utf-8,1,0,DESKTOP-JMD9GU4,0,197
1688248715973,576,/static,200,OK,Static 1-2,text,true,,720,163,194,288,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,576,utf-8,1,0,DESKTOP-JMD9GU4,0,348
