timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688256886381,3432,Create User,200,OK,DB 2-31,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3432,0,214
1688256886335,3478,Create User,200,OK,DB 2-16,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3478,0,260
1688256886385,3435,Create User,200,OK,DB 2-33,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3435,0,209
1688256886375,3445,Create User,200,OK,DB 2-29,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3445,0,221
1688256886338,3496,Create User,200,OK,DB 2-17,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3496,0,258
1688256886322,3512,Create User,200,OK,DB 2-12,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3512,0,274
1688256886326,3509,Create User,200,OK,DB 2-13,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3509,0,270
1688256886383,3454,Create User,200,OK,DB 2-32,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3454,0,212
1688256886368,3483,Create User,200,OK,DB 2-27,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3483,0,231
1688256886351,3508,Create User,200,OK,DB 2-21,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3508,0,249
1688256886359,3501,Create User,200,OK,DB 2-24,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3501,0,239
1688256886344,3516,Create User,200,OK,DB 2-19,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3516,0,256
1688256886313,3550,Create User,200,OK,DB 2-9,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3550,0,284
1688256886399,3466,Create User,200,OK,DB 2-37,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3466,0,201
1688256886389,3480,Create User,200,OK,DB 2-34,text,true,,250,418,300,446,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3480,0,214
1688256886300,3576,Create User,200,OK,DB 2-4,text,true,,250,418,300,445,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3576,0,307
1688256886320,3559,Create User,200,OK,DB 2-11,text,true,,250,418,300,445,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3559,0,285
1688256886407,3477,Create User,200,OK,DB 2-40,text,true,,250,418,300,445,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3477,0,202
1688256886297,3588,Create User,200,OK,DB 2-3,text,true,,250,418,300,445,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3588,0,311
1688256886366,3520,Create User,200,OK,DB 2-26,text,true,,250,418,300,445,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3520,0,239
1688256886418,3470,Create User,200,OK,DB 2-44,text,true,,250,418,300,445,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3470,0,198
